0.0;99.0;3.0528417
0.0;98.0;2.90328161
0.0;97.0;3.05511992
0.0;96.0;3.10112349
0.0;95.0;3.11508914
0.0;94.0;2.66811501
0.0;93.0;2.72636506
0.0;92.0;2.75410328
0.0;91.0;3.07295704
0.0;90.0;2.94169948
0.0;89.0;2.67460992
0.0;88.0;3.12909048
0.0;87.0;3.00108071
0.0;86.0;3.17109724
0.0;85.0;3.2610848
0.0;84.0;3.14055643
0.0;83.0;3.2177477
0.0;82.0;3.00386414
0.0;81.0;3.26507053
0.0;80.0;2.23582472
0.0;79.0;3.25654344
0.0;78.0;3.08372011
0.0;77.0;3.11798193
0.0;76.0;3.21757242
0.0;75.0;2.69685337
0.0;74.0;2.92641906
0.0;73.0;3.4557103
0.0;72.0;3.06528725
0.0;71.0;3.08483199
0.0;70.0;3.34289828
0.0;69.0;3.24643716
0.0;68.0;2.65233442
0.0;67.0;2.7444282
0.0;66.0;3.01937321
0.0;65.0;2.94903796
0.0;64.0;2.73086871
0.0;63.0;3.08999259
0.0;62.0;3.43608227
0.0;61.0;2.8403248
0.0;60.0;2.85570973
0.0;59.0;2.78243966
0.0;58.0;3.09620885
0.0;57.0;2.53464149
0.0;56.0;3.48788169
0.0;55.0;3.21164826
0.0;54.0;3.25014149
0.0;53.0;2.81697314
0.0;52.0;3.05657647
0.0;51.0;3.17677858
0.0;50.0;3.27476363
0.0;49.0;3.05564913
0.0;48.0;3.31093905
0.0;47.0;3.02591455
0.0;46.0;2.80928386
0.0;45.0;3.18304302
0.0;44.0;2.09059526
0.0;43.0;3.31899203
0.0;42.0;3.1896291
0.0;41.0;3.06170694
0.0;40.0;3.56666605
0.0;39.0;3.34531249
0.0;38.0;2.89797379
0.0;37.0;3.00011735
0.0;36.0;3.24113426
0.0;35.0;2.56032561
0.0;34.0;3.18797785
0.0;33.0;2.7840469
0.0;32.0;3.40847031
0.0;31.0;3.00996144
0.0;30.0;3.08336914
0.0;29.0;2.53960845
0.0;28.0;3.10261543
0.0;27.0;3.2195113
0.0;26.0;3.1381786
0.0;25.0;2.89590716
0.0;24.0;3.11993599
0.0;23.0;3.0822233
0.0;22.0;2.63338345
0.0;21.0;3.00435349
0.0;20.0;2.94586237
0.0;19.0;3.00965704
0.0;18.0;3.1462325
0.0;17.0;2.97075424
0.0;16.0;3.03478381
0.0;15.0;3.59843147
0.0;14.0;3.19865702
0.0;13.0;3.33027065
0.0;12.0;3.06319997
0.0;11.0;3.1472791
0.0;10.0;3.21284286
0.0;9.0;2.60686054
0.0;8.0;2.93672278
0.0;7.0;2.81002313
0.0;6.0;3.11759701
0.0;5.0;2.62903492
0.0;4.0;3.63370023
0.0;3.0;3.42227174
0.0;2.0;3.45146346
0.0;1.0;3.07962608
0.0;0.0;4.13781275
1.0;99.0;0.63822153
1.0;98.0;0.89587526
1.0;97.0;0.95621258
1.0;96.0;1.15476849
1.0;95.0;1.40868962
1.0;94.0;1.04366362
1.0;93.0;0.80808138
1.0;92.0;1.90104356
1.0;91.0;0.83467604
1.0;90.0;1.27454079
1.0;89.0;0.80829091
1.0;88.0;0.92960169
1.0;87.0;1.21874243
1.0;86.0;1.37743545
1.0;85.0;1.35194133
1.0;84.0;1.17731199
1.0;83.0;1.64144425
1.0;82.0;1.45914019
1.0;81.0;1.06319016
1.0;80.0;1.36002384
1.0;79.0;1.10801939
1.0;78.0;0.76340484
1.0;77.0;1.26804005
1.0;76.0;1.23327214
1.0;75.0;1.22138026
1.0;74.0;0.78501912
1.0;73.0;1.34482243
1.0;72.0;0.98744149
1.0;71.0;1.31651237
1.0;70.0;1.7515728
1.0;69.0;1.30267397
1.0;68.0;1.97434455
1.0;67.0;1.64106013
1.0;66.0;0.91155964
1.0;65.0;1.27540659
1.0;64.0;1.23251807
1.0;63.0;0.88530345
1.0;62.0;0.9103744
1.0;61.0;1.2366809
1.0;60.0;1.39958454
1.0;59.0;0.9170516
1.0;58.0;1.15905029
1.0;57.0;0.31547277
1.0;56.0;0.82333655
1.0;55.0;1.40141212
1.0;54.0;1.06561657
1.0;53.0;1.15646683
1.0;52.0;1.31145485
1.0;51.0;1.23497366
1.0;50.0;0.81118355
1.0;49.0;1.2813143
1.0;48.0;1.37759897
1.0;47.0;0.78679182
1.0;46.0;1.85769599
1.0;45.0;1.42320639
1.0;44.0;1.14950038
1.0;43.0;1.00564746
1.0;42.0;1.32016112
1.0;41.0;1.1557683
1.0;40.0;1.43791569
1.0;39.0;0.75389166
1.0;38.0;0.81772204
1.0;37.0;0.70703337
1.0;36.0;1.31630231
1.0;35.0;0.80098148
1.0;34.0;0.69157582
1.0;33.0;1.2721965
1.0;32.0;1.62563028
1.0;31.0;1.1200622
1.0;30.0;1.08554337
1.0;29.0;0.94178442
1.0;28.0;1.07808935
1.0;27.0;0.77103929
1.0;26.0;0.97889299
1.0;25.0;0.98200269
1.0;24.0;1.72445246
1.0;23.0;1.70995209
1.0;22.0;1.4668165
1.0;21.0;1.34357726
1.0;20.0;1.46794969
1.0;19.0;1.40840722
1.0;18.0;1.35046252
1.0;17.0;1.40242134
1.0;16.0;1.47333012
1.0;15.0;0.76405351
1.0;14.0;1.81602682
1.0;13.0;1.14791102
1.0;12.0;0.93890965
1.0;11.0;1.30366567
1.0;10.0;1.440575
1.0;9.0;1.41922408
1.0;8.0;1.48259287
1.0;7.0;1.52365246
1.0;6.0;1.35494252
1.0;5.0;1.26101479
1.0;4.0;0.62005958
1.0;3.0;1.37003914
1.0;2.0;1.03828062
1.0;1.0;2.57025431
1.0;0.0;1e-08
2.0;99.0;0.68388709
2.0;98.0;0.61989771
2.0;97.0;1.18645613
2.0;96.0;0.66230928
2.0;95.0;0.84796194
2.0;94.0;0.69607487
2.0;93.0;0.94101912
2.0;92.0;0.35873945
2.0;91.0;0.69888556
2.0;90.0;1.20838994
2.0;89.0;0.26697291
2.0;88.0;0.64502013
2.0;87.0;0.47745383
2.0;86.0;1.12865407
2.0;85.0;0.29904003
2.0;84.0;0.71044208
2.0;83.0;1.13390989
2.0;82.0;0.76498173
2.0;81.0;0.09507278
2.0;80.0;1.07302397
2.0;79.0;0.97204147
2.0;78.0;0.41634782
2.0;77.0;0.47159809
2.0;76.0;0.72484489
2.0;75.0;0.62522348
2.0;74.0;1.06663943
2.0;73.0;0.39011064
2.0;72.0;0.46852233
2.0;71.0;0.80277997
2.0;70.0;0.09536
2.0;69.0;0.99631285
2.0;68.0;0.72869884
2.0;67.0;0.39209457
2.0;66.0;0.67932517
2.0;65.0;0.46486981
2.0;64.0;0.705828
2.0;63.0;0.32644641
2.0;62.0;0.84005101
2.0;61.0;0.63394088
2.0;60.0;0.25175541
2.0;59.0;0.86469209
2.0;58.0;0.53961803
2.0;57.0;0.11257249
2.0;56.0;0.36821199
2.0;55.0;0.34521658
2.0;54.0;0.88452028
2.0;53.0;0.44040257
2.0;52.0;0.2184492
2.0;51.0;0.99736278
2.0;50.0;0.77280122
2.0;49.0;0.74581486
2.0;48.0;0.80435885
2.0;47.0;0.87017299
2.0;46.0;0.65520982
2.0;45.0;0.08569228
2.0;44.0;1.10071251
2.0;43.0;0.60968966
2.0;42.0;0.36875884
2.0;41.0;0.87290373
2.0;40.0;0.32236322
2.0;39.0;0.67077325
2.0;38.0;0.68489738
2.0;37.0;0.74096499
2.0;36.0;0.47752949
2.0;35.0;0.91534732
2.0;34.0;0.33066388
2.0;33.0;1.11147605
2.0;32.0;0.17466758
2.0;31.0;0.83573777
2.0;30.0;0.8582432
2.0;29.0;1.23176369
2.0;28.0;0.74583003
2.0;27.0;0.49479673
2.0;26.0;0.82419064
2.0;25.0;0.53044345
2.0;24.0;0.94374883
2.0;23.0;0.53922803
2.0;22.0;0.44582179
2.0;21.0;0.3976064
2.0;20.0;0.8371224
2.0;19.0;1.13992015
2.0;18.0;1.1498485
2.0;17.0;0.58722972
2.0;16.0;0.38370888
2.0;15.0;0.49276773
2.0;14.0;0.29276834
2.0;13.0;0.613178
2.0;12.0;0.69111816
2.0;11.0;0.80462826
2.0;10.0;0.42259902
2.0;9.0;0.1703619
2.0;8.0;0.52888628
2.0;7.0;0.61535544
2.0;6.0;0.26661252
2.0;5.0;0.63446707
2.0;4.0;0.72393518
2.0;3.0;0.57902146
2.0;2.0;1.95655481
2.0;0.0;-1e-08
3.0;99.0;0.68331455
3.0;98.0;0.78467879
3.0;97.0;0.13319157
3.0;96.0;0.36366848
3.0;95.0;0.25726608
3.0;94.0;0.38031144
3.0;93.0;1.10453562
3.0;92.0;0.00241165
3.0;91.0;0.77520575
3.0;90.0;0.78290666
3.0;89.0;0.72591395
3.0;88.0;0.44761408
3.0;87.0;0.35454361
3.0;86.0;0.62609024
3.0;85.0;0.50535555
3.0;84.0;0.84693238
3.0;83.0;0.37010763
3.0;82.0;0.75734075
3.0;81.0;0.91305571
3.0;80.0;0.61405142
3.0;79.0;0.48234137
3.0;78.0;0.49789725
3.0;77.0;1.14787948
3.0;76.0;0.49743886
3.0;75.0;0.37339031
3.0;74.0;1.06233782
3.0;73.0;0.14029752
3.0;72.0;0.62097711
3.0;71.0;0.41996314
3.0;70.0;0.71730546
3.0;69.0;0.90671524
3.0;68.0;0.56864342
3.0;67.0;0.53615957
3.0;66.0;0.55836362
3.0;65.0;0.68803033
3.0;64.0;0.79274713
3.0;63.0;0.66634127
3.0;62.0;1.00391261
3.0;61.0;0.71829354
3.0;60.0;0.25840504
3.0;59.0;1.06788354
3.0;58.0;0.11114245
3.0;57.0;0.47271005
3.0;56.0;0.13830409
3.0;55.0;0.04933239
3.0;54.0;0.86162657
3.0;53.0;0.62619408
3.0;52.0;0.64974885
3.0;51.0;0.16849989
3.0;50.0;0.52736674
3.0;49.0;0.30062273
3.0;48.0;0.50858913
3.0;47.0;0.43490908
3.0;46.0;0.60509791
3.0;45.0;0.33671868
3.0;44.0;0.22570187
3.0;43.0;1.39737191
3.0;42.0;0.50820531
3.0;41.0;0.67549693
3.0;40.0;0.68064103
3.0;39.0;0.16479724
3.0;38.0;0.11665325
3.0;37.0;0.79741476
3.0;36.0;0.76756087
3.0;35.0;0.10476504
3.0;34.0;0.71016441
3.0;33.0;0.58967789
3.0;32.0;0.42566015
3.0;31.0;0.07604697
3.0;30.0;-0.02736796
3.0;29.0;0.18787245
3.0;28.0;0.42965281
3.0;27.0;0.33748017
3.0;26.0;0.62629785
3.0;25.0;0.62250149
3.0;24.0;0.76748804
3.0;23.0;0.8002098
3.0;22.0;0.37758354
3.0;21.0;0.17948901
3.0;20.0;0.62694074
3.0;19.0;0.30941882
3.0;18.0;0.71060528
3.0;17.0;0.49713077
3.0;16.0;0.64883855
3.0;15.0;1.12389751
3.0;14.0;0.62132206
3.0;13.0;0.76704379
3.0;12.0;0.49436233
3.0;11.0;0.6469153
3.0;10.0;0.63436519
3.0;9.0;0.49357721
3.0;8.0;0.48204302
3.0;7.0;0.08603152
3.0;6.0;0.04915038
3.0;5.0;0.52471473
3.0;4.0;0.3634506
3.0;3.0;2.23712182
3.0;1.0;1e-08
3.0;0.0;-1e-08
4.0;99.0;0.23237378
4.0;98.0;0.27760472
4.0;97.0;1.03504727
4.0;96.0;0.66322634
4.0;95.0;0.62604963
4.0;94.0;0.43784215
4.0;93.0;0.86926254
4.0;92.0;0.75805914
4.0;91.0;0.92097893
4.0;90.0;0.63178063
4.0;89.0;0.95358144
4.0;88.0;0.98310359
4.0;87.0;0.62085643
4.0;86.0;0.27828032
4.0;85.0;0.4224098
4.0;84.0;0.44630115
4.0;83.0;0.74599869
4.0;82.0;0.79617195
4.0;81.0;0.38071053
4.0;80.0;0.92654855
4.0;79.0;0.02591451
4.0;78.0;0.40598752
4.0;77.0;0.55870067
4.0;76.0;1.04573208
4.0;75.0;0.7739937
4.0;74.0;0.60727989
4.0;73.0;0.88206332
4.0;72.0;0.75665002
4.0;71.0;0.88983065
4.0;70.0;0.59206274
4.0;69.0;0.91212193
4.0;68.0;0.3660071
4.0;67.0;0.72475376
4.0;66.0;0.41847363
4.0;65.0;0.64837614
4.0;64.0;0.61133357
4.0;63.0;0.97851304
4.0;62.0;0.42426342
4.0;61.0;0.55105866
4.0;60.0;0.46290759
4.0;59.0;0.75610585
4.0;58.0;0.09938671
4.0;57.0;0.61248439
4.0;56.0;1.03380983
4.0;55.0;0.27626306
4.0;54.0;1.00168392
4.0;53.0;0.28087323
4.0;52.0;0.26439018
4.0;51.0;0.58148718
4.0;50.0;0.29024068
4.0;49.0;0.6447179
4.0;48.0;0.74302332
4.0;47.0;0.57488144
4.0;46.0;0.22632928
4.0;45.0;0.54900935
4.0;44.0;0.52447556
4.0;43.0;0.76861001
4.0;42.0;0.52463286
4.0;41.0;0.31750406
4.0;40.0;0.43541097
4.0;39.0;0.41672485
4.0;38.0;0.61805792
4.0;37.0;0.22944524
4.0;36.0;0.48775354
4.0;35.0;0.67065216
4.0;34.0;0.8847709
4.0;33.0;1.06957553
4.0;32.0;0.41405185
4.0;31.0;0.22821333
4.0;30.0;0.32641779
4.0;29.0;0.6605833
4.0;28.0;0.60700476
4.0;27.0;0.21275042
4.0;26.0;0.85319393
4.0;25.0;0.84561247
4.0;24.0;0.22176357
4.0;23.0;0.43548367
4.0;22.0;0.77508261
4.0;21.0;0.60546674
4.0;20.0;0.34582075
4.0;19.0;0.27507489
4.0;18.0;0.55112299
4.0;17.0;0.17286393
4.0;16.0;0.66712478
4.0;15.0;0.58289897
4.0;14.0;0.37997523
4.0;13.0;0.85792749
4.0;12.0;0.73509336
4.0;11.0;0.7588805
4.0;10.0;0.30438176
4.0;9.0;0.31042632
4.0;8.0;0.22465593
4.0;7.0;0.38426365
4.0;6.0;0.7629075
4.0;5.0;1.09912744
4.0;4.0;2.24800931
4.0;0.0;1e-08
5.0;99.0;0.55195275
5.0;98.0;0.43630117
5.0;97.0;0.4604997
5.0;96.0;0.16414038
5.0;95.0;0.63311925
5.0;94.0;-0.17334673
5.0;93.0;0.00541162
5.0;92.0;0.55023424
5.0;91.0;-0.21000263
5.0;90.0;0.21765239
5.0;89.0;0.23256854
5.0;88.0;0.046389
5.0;87.0;0.08390881
5.0;86.0;0.55860138
5.0;85.0;0.28622345
5.0;84.0;0.77609813
5.0;83.0;0.3048994
5.0;82.0;0.02018693
5.0;81.0;0.187102
5.0;80.0;0.37850355
5.0;79.0;0.79184402
5.0;78.0;0.30035823
5.0;77.0;0.47150731
5.0;76.0;0.44995156
5.0;75.0;0.56448366
5.0;74.0;0.63376759
5.0;73.0;0.28171381
5.0;72.0;0.2124734
5.0;71.0;0.56028915
5.0;70.0;0.57553185
5.0;69.0;0.01678208
5.0;68.0;0.80958334
5.0;67.0;0.65726374
5.0;66.0;-0.07609354
5.0;65.0;-0.19914277
5.0;64.0;0.38149235
5.0;63.0;0.30662543
5.0;62.0;0.38106882
5.0;61.0;0.53028722
5.0;60.0;0.56103372
5.0;59.0;0.66869837
5.0;58.0;0.22103662
5.0;57.0;0.08909987
5.0;56.0;0.07984325
5.0;55.0;0.5520092
5.0;54.0;0.45254203
5.0;53.0;0.29045823
5.0;52.0;0.12663502
5.0;51.0;0.42216122
5.0;50.0;0.44017562
5.0;49.0;-0.19296317
5.0;48.0;-0.04451724
5.0;47.0;0.98799184
5.0;46.0;0.79977199
5.0;45.0;0.31244821
5.0;44.0;0.43505401
5.0;43.0;0.06018217
5.0;42.0;-0.05230112
5.0;41.0;0.28408664
5.0;40.0;-0.05850698
5.0;39.0;0.13269957
5.0;38.0;-0.08471992
5.0;37.0;0.13767861
5.0;36.0;-0.38918456
5.0;35.0;0.31696033
5.0;34.0;-0.36366993
5.0;33.0;0.33015324
5.0;32.0;0.20242034
5.0;31.0;0.76603045
5.0;30.0;0.17252825
5.0;29.0;0.56780407
5.0;28.0;0.01305614
5.0;27.0;0.40236771
5.0;26.0;0.78395836
5.0;25.0;0.58182216
5.0;24.0;0.33031947
5.0;23.0;0.71966188
5.0;22.0;0.26577913
5.0;21.0;0.46982574
5.0;20.0;0.6586173
5.0;19.0;0.1876851
5.0;18.0;0.0745984
5.0;17.0;0.44808343
5.0;16.0;0.2408083
5.0;15.0;0.22130714
5.0;14.0;0.24600133
5.0;13.0;0.12018592
5.0;12.0;0.49273182
5.0;11.0;0.12216854
5.0;10.0;0.40265904
5.0;9.0;0.17452434
5.0;8.0;0.4520557
5.0;7.0;0.27480563
5.0;6.0;0.57556606
5.0;5.0;2.13114322
5.0;3.0;1e-08
6.0;99.0;-0.15806731
6.0;98.0;0.38497946
6.0;97.0;0.16142627
6.0;96.0;0.44561321
6.0;95.0;0.32835055
6.0;94.0;0.47050821
6.0;93.0;0.23730411
6.0;92.0;0.54428252
6.0;91.0;0.49385446
6.0;90.0;0.32976111
6.0;89.0;0.17279975
6.0;88.0;-0.01162984
6.0;87.0;0.25551572
6.0;86.0;0.40685111
6.0;85.0;0.58818788
6.0;84.0;-0.50600949
6.0;83.0;0.84642835
6.0;82.0;0.29940267
6.0;81.0;0.70987965
6.0;80.0;0.4062568
6.0;79.0;0.34274586
6.0;78.0;0.51510607
6.0;77.0;-0.19586258
6.0;76.0;-0.05401151
6.0;75.0;0.66182132
6.0;74.0;0.54348287
6.0;73.0;0.10968332
6.0;72.0;-0.02940701
6.0;71.0;0.52849244
6.0;70.0;0.21129835
6.0;69.0;0.49649574
6.0;68.0;-0.15440508
6.0;67.0;0.35508027
6.0;66.0;0.31190832
6.0;65.0;0.10829687
6.0;64.0;0.01920709
6.0;63.0;0.08431385
6.0;62.0;0.44045052
6.0;61.0;0.03435024
6.0;60.0;0.08260738
6.0;59.0;0.7426744
6.0;58.0;0.00818413
6.0;57.0;-0.20140207
6.0;56.0;0.22573511
6.0;55.0;-0.02690962
6.0;54.0;0.12788895
6.0;53.0;0.45173046
6.0;52.0;0.16527357
6.0;51.0;0.1524052
6.0;50.0;-0.10538683
6.0;49.0;0.47706247
6.0;48.0;0.21539845
6.0;47.0;0.64291199
6.0;46.0;-0.0126793
6.0;45.0;0.20639118
6.0;44.0;0.25249777
6.0;43.0;0.1246722
6.0;42.0;0.49739746
6.0;41.0;-0.02466861
6.0;40.0;0.07008069
6.0;39.0;0.32075341
6.0;38.0;0.26289039
6.0;37.0;0.53655966
6.0;36.0;0.34284831
6.0;35.0;0.60289548
6.0;34.0;0.68894264
6.0;33.0;0.48494584
6.0;32.0;-0.22138003
6.0;31.0;0.39562174
6.0;30.0;-0.35797764
6.0;29.0;0.47788566
6.0;28.0;0.57283728
6.0;27.0;0.48272786
6.0;26.0;0.09741418
6.0;25.0;0.08300879
6.0;24.0;0.35263862
6.0;23.0;0.35570209
6.0;22.0;0.23637694
6.0;21.0;1.04429484
6.0;20.0;0.48368979
6.0;19.0;0.18350902
6.0;18.0;0.25999218
6.0;17.0;-0.00173379
6.0;16.0;0.28391918
6.0;15.0;0.16125516
6.0;14.0;0.73948669
6.0;13.0;0.46095594
6.0;12.0;0.70953307
6.0;11.0;0.4651007
6.0;10.0;0.02929404
6.0;9.0;0.71756049
6.0;8.0;0.30072056
6.0;7.0;0.07250017
6.0;6.0;2.12962117
6.0;0.0;-2e-08
7.0;99.0;0.85810048
7.0;98.0;0.29485091
7.0;97.0;-0.01117007
7.0;96.0;0.57294598
7.0;95.0;0.22155707
7.0;94.0;0.26230965
7.0;93.0;0.52155719
7.0;92.0;0.28808781
7.0;91.0;-0.02829499
7.0;90.0;0.1692913
7.0;89.0;-0.12408776
7.0;88.0;0.25104462
7.0;87.0;0.22972505
7.0;86.0;0.40371691
7.0;85.0;0.61279649
7.0;84.0;0.26227782
7.0;83.0;0.04484679
7.0;82.0;0.24197815
7.0;81.0;0.17066952
7.0;80.0;0.35202226
7.0;79.0;0.35781588
7.0;78.0;-0.02340578
7.0;77.0;0.04238171
7.0;76.0;0.45340214
7.0;75.0;0.36475573
7.0;74.0;0.34973393
7.0;73.0;0.37839262
7.0;72.0;0.54777568
7.0;71.0;0.32160506
7.0;70.0;0.75492315
7.0;69.0;0.60538742
7.0;68.0;0.51199756
7.0;67.0;0.53581683
7.0;66.0;0.30251136
7.0;65.0;-0.13668212
7.0;64.0;0.18235476
7.0;63.0;0.08982027
7.0;62.0;-0.32547264
7.0;61.0;0.45449033
7.0;60.0;0.54497427
7.0;59.0;0.44503907
7.0;58.0;0.4264503
7.0;57.0;0.86420093
7.0;56.0;0.00944159
7.0;55.0;0.1166246
7.0;54.0;0.41733172
7.0;53.0;0.7960507
7.0;52.0;0.37519256
7.0;51.0;0.15929541
7.0;50.0;0.09791107
7.0;49.0;0.24181209
7.0;48.0;0.51865688
7.0;47.0;0.27914217
7.0;46.0;0.54082192
7.0;45.0;0.45836762
7.0;44.0;-0.14974711
7.0;43.0;0.15395119
7.0;42.0;0.412623
7.0;41.0;0.10205769
7.0;40.0;0.18783239
7.0;39.0;0.77473996
7.0;38.0;0.4168908
7.0;37.0;-0.12286401
7.0;36.0;0.6037162
7.0;35.0;0.92413272
7.0;34.0;0.54501337
7.0;33.0;0.31065102
7.0;32.0;-0.02884822
7.0;31.0;0.48173687
7.0;30.0;0.44501652
7.0;29.0;0.76750939
7.0;28.0;0.95853418
7.0;27.0;0.02864364
7.0;26.0;0.37351033
7.0;25.0;-0.08692198
7.0;24.0;0.36326957
7.0;23.0;0.89659875
7.0;22.0;0.81689291
7.0;21.0;0.44885143
7.0;20.0;0.29907447
7.0;19.0;0.10057293
7.0;18.0;0.52716678
7.0;17.0;0.50755017
7.0;16.0;0.48397577
7.0;15.0;0.68703397
7.0;14.0;0.60390753
7.0;13.0;0.75969317
7.0;12.0;0.38483847
7.0;11.0;0.36012058
7.0;10.0;0.31511884
7.0;9.0;0.3818968
7.0;8.0;0.42649502
7.0;7.0;2.11229634
7.0;6.0;-1e-08
7.0;5.0;1e-08
7.0;3.0;1e-08
7.0;0.0;-1e-08
8.0;99.0;0.21838924
8.0;98.0;0.27583277
8.0;97.0;-0.04086308
8.0;96.0;-0.10871454
8.0;95.0;0.21272797
8.0;94.0;0.47213759
8.0;93.0;-0.08965859
8.0;92.0;0.65609294
8.0;91.0;0.24996648
8.0;90.0;-0.10977881
8.0;89.0;0.21504834
8.0;88.0;-0.04675418
8.0;87.0;-0.21922023
8.0;86.0;-0.04329125
8.0;85.0;0.51019169
8.0;84.0;-0.06659684
8.0;83.0;-0.14544642
8.0;82.0;0.62082165
8.0;81.0;-0.0078907
8.0;80.0;0.50498887
8.0;79.0;-0.04866774
8.0;78.0;0.30306516
8.0;77.0;0.11563814
8.0;76.0;0.27564913
8.0;75.0;0.13313357
8.0;74.0;-0.2401882
8.0;73.0;0.15760707
8.0;72.0;-0.19167837
8.0;71.0;0.23209668
8.0;70.0;0.41059503
8.0;69.0;-0.21975324
8.0;68.0;-0.0581853
8.0;67.0;0.69103952
8.0;66.0;0.57740213
8.0;65.0;-0.1981206
8.0;64.0;0.03002018
8.0;63.0;0.2336561
8.0;62.0;0.02222859
8.0;61.0;0.16352195
8.0;60.0;0.54455671
8.0;59.0;0.17003421
8.0;58.0;0.18712256
8.0;57.0;0.43870724
8.0;56.0;0.13483144
8.0;55.0;0.27552328
8.0;54.0;0.09933023
8.0;53.0;-0.27096668
8.0;52.0;0.46834545
8.0;51.0;-0.06890175
8.0;50.0;0.2032043
8.0;49.0;0.18894779
8.0;48.0;0.13502267
